,median_rent_pct_income,median_rent_pct_income_moe,zip
996,-666666666.0,-222222222.0,03890
997,14.0,2.9,03894
998,-666666666.0,-222222222.0,03897
999,30.9,15.1,03901
1000,17.1,4.2,03902
1001,31.0,5.4,03903
1002,26.7,3.3,03904
1003,22.9,26.1,03905
1004,36.7,9.9,03906
1005,-666666666.0,-222222222.0,03907
1006,31.3,10.3,03908
1007,41.6,5.0,03909
1008,-666666666.0,-222222222.0,03910
1009,-666666666.0,-222222222.0,03911
1010,47.0,18.7,04001
1011,33.6,4.4,04002
1012,-666666666.0,-222222222.0,04003
1013,23.8,1.1,04005
1014,-666666666.0,-222222222.0,04006
1015,-666666666.0,-222222222.0,04008
1016,25.7,5.5,04009
1017,35.5,16.7,04010
1018,35.3,5.5,04011
1019,23.7,10.3,04015
1020,51.0,-333333333.0,04017
1021,-666666666.0,-222222222.0,04019
1022,29.8,10.9,04020
1023,15.6,11.4,04021
1024,33.6,7.0,04022
1025,-666666666.0,-222222222.0,04024
1026,17.3,51.9,04027
1027,31.2,7.6,04029
1028,31.2,9.2,04030
1029,40.5,17.5,04032
1030,31.6,10.7,04037
1031,28.1,1.8,04038
1032,32.5,16.5,04039
1033,24.9,5.0,04040
1034,35.4,15.9,04041
1035,29.3,67.7,04042
1036,25.7,5.9,04043
1037,19.0,4.5,04046
1038,51.0,-333333333.0,04047
1039,23.5,11.0,04048
1040,29.3,4.5,04049
1041,-666666666.0,-222222222.0,04050
1042,14.5,61.8,04051
1043,51.0,-333333333.0,04055
1044,-666666666.0,-222222222.0,04056
1045,-666666666.0,-222222222.0,04057
1046,-666666666.0,-222222222.0,04061
1047,23.4,4.4,04062
1048,29.9,5.7,04063
1049,30.5,7.1,04064
1050,9.0,-333333333.0,04066
1051,29.0,39.1,04068
1052,36.8,7.6,04069
1053,27.3,14.0,04071
1054,30.1,4.8,04072
1055,28.7,2.7,04073
1056,31.5,8.0,04074
1057,17.9,6.9,04076
1058,28.3,5.5,04079
1059,28.4,2.8,04083
1060,29.8,22.6,04084
1061,33.9,13.9,04085
1062,26.2,5.7,04086
1063,40.8,37.9,04087
1064,26.1,7.1,04088
1065,24.0,14.6,04090
1066,23.5,4.6,04091
1067,28.7,3.0,04092
1068,27.2,1.9,04093
1069,25.0,14.8,04095
1070,30.3,4.3,04096
1071,26.2,12.8,04097
1072,31.7,2.6,04101
1073,28.7,1.6,04102
1074,31.2,2.1,04103
1075,28.1,3.0,04105
1076,31.5,1.3,04106
1077,26.3,4.1,04107
1078,22.5,16.5,04108
1079,-666666666.0,-222222222.0,04109
1080,35.4,8.6,04110
1081,31.6,3.1,04210
1082,-666666666.0,-222222222.0,04216
1083,16.6,6.2,04217
1084,20.7,4.0,04219
1085,27.1,2.3,04220
1086,51.0,-333333333.0,04221
1087,24.0,7.4,04222
1088,26.3,7.7,04224
1089,-666666666.0,-222222222.0,04226
1090,-666666666.0,-222222222.0,04227
1091,51.0,-333333333.0,04231
1092,-666666666.0,-222222222.0,04234
1093,33.9,23.5,04236
1094,-666666666.0,-222222222.0,04237
1095,-666666666.0,-222222222.0,04238
1096,18.2,11.0,04239
1097,30.9,2.3,04240
1098,31.8,4.6,04250
1099,25.0,5.4,04252
1100,-666666666.0,-222222222.0,04253
1101,29.4,7.3,04254
1102,23.7,7.2,04255
1103,28.6,7.9,04256
1104,46.6,14.8,04257
1105,23.9,42.5,04258
1106,35.6,43.5,04259
1107,22.4,10.0,04260
1108,17.5,4.8,04261
1109,24.4,5.1,04263
1110,36.8,12.6,04265
1111,-666666666.0,-222222222.0,04267
1112,29.1,10.8,04268
1113,30.9,4.1,04270
1114,-666666666.0,-222222222.0,04271
1115,41.7,17.2,04274
1116,-666666666.0,-222222222.0,04275
1117,34.9,6.7,04276
1118,36.9,31.3,04280
1119,33.7,17.4,04281
1120,21.7,20.9,04282
1121,18.8,18.0,04284
1122,-666666666.0,-222222222.0,04285
1123,-666666666.0,-222222222.0,04286
1124,-666666666.0,-222222222.0,04287
1125,43.4,18.9,04289
1126,15.0,13.1,04290
1127,-666666666.0,-222222222.0,04292
1128,33.0,15.7,04294
1129,29.3,1.8,04330
1130,-666666666.0,-222222222.0,04341
1131,22.4,2.2,04342
1132,34.4,8.9,04344
1133,32.7,10.2,04345
1134,26.0,3.9,04346
1135,26.5,4.1,04347
1136,21.6,18.0,04348
1137,29.6,8.8,04349
1138,18.7,32.3,04350
1139,21.9,6.7,04351
1140,23.4,3.6,04352
1141,16.3,7.8,04353
1142,31.8,22.8,04354
1143,23.6,17.0,04355
1144,29.1,4.7,04357
1145,13.1,5.5,04358
1146,-666666666.0,-222222222.0,04359
1147,14.4,38.1,04360
1148,28.3,7.7,04363
1149,30.7,18.7,04364
1150,30.4,2.2,04401
1151,27.5,0.7,04406
1152,30.0,5.2,04408
1153,51.0,-333333333.0,04410
1154,27.0,3.8,04411
1155,31.4,2.4,04412
1156,-666666666.0,-222222222.0,04413
1157,27.1,10.7,04414
1158,-666666666.0,-222222222.0,04415
1159,29.5,29.1,04416
1160,-666666666.0,-222222222.0,04417
1161,34.2,25.1,04418
1162,32.3,11.3,04419
1163,51.0,-333333333.0,04421
1164,29.0,50.0,04422
1165,22.5,14.9,04424
1166,18.4,4.9,04426
1167,16.9,2.6,04427
1168,24.5,7.2,04428
1169,18.4,18.6,04429
1170,36.0,3.4,04430
1171,-666666666.0,-222222222.0,04431
1172,-666666666.0,-222222222.0,04434
1173,18.4,38.9,04435
1174,9.0,-333333333.0,04438
1175,25.8,4.3,04441
1176,-666666666.0,-222222222.0,04442
1177,29.6,9.1,04443
1178,23.2,6.7,04444
1179,27.7,1.9,04448
1180,26.3,6.3,04449
1181,20.2,7.7,04450
1182,-666666666.0,-222222222.0,04451
1183,33.3,14.4,04453
1184,-666666666.0,-222222222.0,04454
1185,-666666666.0,-222222222.0,04455
1186,28.7,11.7,04456
1187,33.4,12.1,04457
1188,25.4,9.3,04459
1189,37.4,3.2,04460
1190,38.9,51.8,04461
1191,27.0,3.1,04462
1192,28.5,6.8,04463
1193,29.4,14.3,04464
1194,29.7,6.5,04468
1195,-666666666.0,-222222222.0,04469
1196,51.0,-333333333.0,04471
1197,19.6,19.0,04472
1198,33.2,3.4,04473
1199,18.9,7.5,04474
1200,14.0,6.0,04475
1201,51.0,-333333333.0,04476
1202,-666666666.0,-222222222.0,04478
1203,27.9,11.0,04479
1204,-666666666.0,-222222222.0,04481
1205,-666666666.0,-222222222.0,04485
1206,-666666666.0,-222222222.0,04487
1207,40.0,8.9,04488
1208,-666666666.0,-222222222.0,04489
1209,-666666666.0,-222222222.0,04490
1210,-666666666.0,-222222222.0,04491
1211,-666666666.0,-222222222.0,04492
1212,32.0,4.9,04493
1213,51.0,-333333333.0,04495
1214,19.7,15.6,04496
1215,45.0,37.4,04497
1216,30.0,4.8,04530
1217,19.7,14.9,04535
1218,16.0,7.0,04537
1219,37.4,5.1,04538
1220,22.1,6.2,04539
1221,-666666666.0,-222222222.0,04541
1222,37.1,2.6,04543
1223,-666666666.0,-222222222.0,04544
1224,28.5,2.7,04547
1225,38.1,12.2,04548
1226,-666666666.0,-222222222.0,04551
1227,20.8,5.4,04553
1228,-666666666.0,-222222222.0,04554
1229,31.1,18.5,04555
1230,15.5,17.1,04556
1231,-666666666.0,-222222222.0,04558
1232,14.3,45.1,04562
1233,27.4,5.3,04563
1234,-666666666.0,-222222222.0,04564
1235,27.5,0.8,04568
1236,-666666666.0,-222222222.0,04570
1237,-666666666.0,-222222222.0,04571
1238,25.1,3.8,04572
1239,-666666666.0,-222222222.0,04573
1240,36.4,40.1,04574
1241,-666666666.0,-222222222.0,04575
1242,51.0,-333333333.0,04576
1243,23.7,2.9,04578
1244,-666666666.0,-222222222.0,04579
1245,31.8,2.4,04605
1246,46.0,29.4,04606
1247,44.2,5.4,04607
1248,26.2,9.1,04609
1249,13.0,12.2,04611
1250,27.5,19.9,04612
1251,-666666666.0,-222222222.0,04613
1252,36.7,4.7,04614
1253,23.2,3.6,04616
1254,37.0,14.4,04617
1255,35.3,15.0,04619
1256,31.8,3.2,04622
1257,35.2,8.8,04623
1258,-666666666.0,-222222222.0,04624
1259,46.7,23.4,04625
1260,-666666666.0,-222222222.0,04626
1261,20.3,11.5,04627
1262,28.5,3.1,04628
1263,32.9,36.4,04630
1264,29.1,2.7,04631
1265,20.8,7.3,04634
1266,-666666666.0,-222222222.0,04635
1267,27.3,25.8,04640
1268,19.8,20.3,04642
1269,37.5,1.5,04643
1270,15.0,4.1,04645
1271,32.5,44.3,04646
1272,35.2,15.7,04648
1273,31.4,3.1,04649
1274,-666666666.0,-222222222.0,04650
1275,28.3,5.0,04652
1276,27.8,27.4,04653
1277,31.7,2.4,04654
1278,19.7,41.2,04655
1279,-666666666.0,-222222222.0,04657
1280,26.3,18.3,04658
1281,31.3,19.9,04660
1282,18.3,4.4,04662
1283,19.7,5.4,04664
1284,51.0,-333333333.0,04666
1285,15.8,5.8,04667
1286,32.5,26.1,04668
1287,-666666666.0,-222222222.0,04669
1288,34.4,28.5,04671
1289,-666666666.0,-222222222.0,04673
1290,26.1,9.8,04674
1291,-666666666.0,-222222222.0,04675
1292,27.5,22.1,04676
1293,22.5,1.5,04677
1294,30.2,8.1,04679
1295,13.9,26.0,04680
1296,17.3,4.9,04681
1297,-666666666.0,-222222222.0,04683
1298,51.0,-333333333.0,04684
1299,22.5,28.0,04685
1300,-666666666.0,-222222222.0,04686
1301,23.0,6.2,04691
1302,32.7,8.6,04693
1303,32.4,13.2,04694
1304,31.7,6.8,04730
1305,18.4,3.9,04732
1306,-666666666.0,-222222222.0,04733
1307,-666666666.0,-222222222.0,04734
1308,17.1,31.0,04735
1309,28.7,2.5,04736
1310,-666666666.0,-222222222.0,04737
1311,27.7,2.0,04739
1312,25.4,11.0,04740
1313,33.3,9.8,04742
1314,42.0,16.3,04743
1315,12.5,2.8,04745
1316,35.9,5.5,04746
1317,19.6,5.0,04747
1318,26.0,3.1,04750
1319,38.8,27.6,04756
1320,9.0,-333333333.0,04757
1321,25.2,6.9,04758
1322,27.5,10.2,04760
1323,27.0,5.1,04761
1324,20.6,7.4,04762
1325,26.3,8.6,04763
1326,-666666666.0,-222222222.0,04764
1327,35.9,13.7,04765
1328,-666666666.0,-222222222.0,04766
1329,28.3,61.9,04768
1330,28.4,4.7,04769
1331,28.1,3.6,04772
1332,-666666666.0,-222222222.0,04773
1333,33.5,12.7,04774
1334,19.7,29.1,04776
1335,40.0,35.6,04777
1336,-666666666.0,-222222222.0,04779
1337,26.9,7.1,04780
1338,23.0,2.0,04781
1339,28.2,48.3,04783
1340,27.4,4.1,04785
1341,27.9,4.8,04786
1342,16.3,6.6,04787
1343,31.5,2.6,04841
1344,23.6,9.0,04843
1345,27.2,11.7,04847
1346,26.9,20.8,04848
1347,28.7,8.8,04849
1348,-666666666.0,-222222222.0,04851
1349,20.6,16.1,04852
1350,29.2,23.7,04853
1351,20.2,6.5,04854
1352,-666666666.0,-222222222.0,04855
1353,45.0,51.0,04856
1354,33.2,11.4,04858
1355,-666666666.0,-222222222.0,04859
1356,28.7,7.6,04860
1357,45.0,28.8,04861
1358,24.3,10.6,04862
1359,35.3,32.5,04863
1360,35.8,27.2,04864
1361,31.3,4.1,04901
1362,24.4,12.8,04910
1363,13.9,14.3,04911
1364,46.7,13.1,04912
1365,29.7,4.9,04915
1366,17.3,2.5,04917
1367,-666666666.0,-222222222.0,04918
1368,27.6,0.8,04920
1369,14.5,9.0,04921
1370,43.1,21.9,04922
1371,-666666666.0,-222222222.0,04923
1372,21.1,13.4,04924
1373,-666666666.0,-222222222.0,04925
1374,-666666666.0,-222222222.0,04926
1375,34.5,8.6,04927
1376,22.3,19.4,04928
1377,25.6,15.4,04929
1378,36.9,6.3,04930
1379,24.1,12.1,04932
1380,-666666666.0,-222222222.0,04936
1381,28.1,5.5,04937
1382,28.0,3.0,04938
1383,24.5,23.6,04939
1384,-666666666.0,-222222222.0,04940
1385,13.4,3.8,04941
1386,30.6,37.2,04942
1387,25.9,11.5,04943
1388,-666666666.0,-222222222.0,04944
1389,26.3,4.8,04945
1390,20.0,11.9,04947
1391,27.8,12.9,04949
1392,20.7,6.4,04950
1393,35.6,51.1,04951
1394,28.6,9.9,04952
1395,29.0,3.9,04953
1396,51.0,-333333333.0,04955
1397,36.3,28.6,04956
1398,30.1,28.4,04957
1399,13.0,1.5,04958
1400,51.0,-333333333.0,04961
1401,37.7,3.4,04963
1402,-666666666.0,-222222222.0,04964
1403,29.2,17.2,04965
1404,30.7,4.3,04966
1405,31.1,31.1,04967
1406,-666666666.0,-222222222.0,04969
1407,41.1,21.5,04970
1408,51.0,-333333333.0,04971
1409,24.4,9.0,04973
1410,28.2,11.5,04974
1411,-666666666.0,-222222222.0,04975
1412,32.3,3.9,04976
1413,22.5,24.7,04978
1414,25.7,22.1,04979
1415,18.6,4.9,04981
1416,32.7,7.9,04982
1417,20.5,23.4,04983
1418,41.0,17.5,04984
1419,-666666666.0,-222222222.0,04985
1420,26.0,4.4,04986
1421,31.5,41.7,04987
1422,26.6,8.6,04988
1423,31.1,4.3,04989
1424,-666666666.0,-222222222.0,04992
1425,26.7,8.4,05001
1426,-666666666.0,-222222222.0,05009
1427,-666666666.0,-222222222.0,05030
1428,-666666666.0,-222222222.0,05031
1429,27.7,3.2,05032
1430,26.3,12.4,05033
1431,32.0,9.0,05034
1432,30.8,37.3,05035
1433,-666666666.0,-222222222.0,05036
1434,27.2,1.2,05037
1435,34.5,23.3,05038
1436,-666666666.0,-222222222.0,05039
1437,18.0,1.2,05040
1438,17.8,0.6,05041
1439,16.1,3.8,05042
1440,26.0,2.9,05043
1441,41.0,8.2,05045
1442,23.9,5.6,05046
1443,-666666666.0,-222222222.0,05048
1444,37.9,28.6,05050
1445,39.1,9.0,05051
1446,-666666666.0,-222222222.0,05052
1447,-666666666.0,-222222222.0,05053
1448,22.8,4.6,05055
1449,28.9,11.9,05056
1450,-666666666.0,-222222222.0,05058
1451,-666666666.0,-222222222.0,05059
1452,30.6,3.1,05060
1453,51.0,-333333333.0,05061
1454,33.8,13.0,05062
1455,23.0,4.1,05065
1456,-666666666.0,-222222222.0,05067
1457,20.5,14.7,05068
1458,51.0,-333333333.0,05069
1459,51.0,-333333333.0,05070
1460,-666666666.0,-222222222.0,05071
1461,-666666666.0,-222222222.0,05072
1462,-666666666.0,-222222222.0,05073
1463,33.3,3.8,05075
1464,51.0,-333333333.0,05076
1465,45.8,19.0,05077
1466,45.6,20.5,05079
1467,27.6,6.1,05081
1468,-666666666.0,-222222222.0,05083
1469,-666666666.0,-222222222.0,05084
1470,-666666666.0,-222222222.0,05086
1471,-666666666.0,-222222222.0,05088
1472,24.9,4.0,05089
1473,26.7,12.3,05091
1474,28.1,6.8,05101
1475,-666666666.0,-222222222.0,05141
1476,9.0,-333333333.0,05142
1477,21.5,2.9,05143
1478,19.3,45.1,05146
1479,23.5,16.0,05148
1480,28.2,8.8,05149
1481,-666666666.0,-222222222.0,05150
1482,-666666666.0,-222222222.0,05151
1483,18.4,9.3,05152
1484,23.8,16.2,05153
1485,32.9,6.3,05154
1486,29.7,5.3,05155
1487,30.1,6.9,05156
1488,25.7,9.1,05158
1489,23.3,10.7,05161
1490,39.9,9.6,05201
1491,39.5,12.4,05250
1492,38.0,4.5,05251
1493,51.0,-333333333.0,05252
1494,37.5,34.9,05253
1495,25.0,19.2,05254
1496,41.0,35.5,05255
1497,40.9,26.8,05257
1498,-666666666.0,-222222222.0,05260
1499,19.2,39.9,05261
1500,23.4,50.1,05262
1501,28.8,2.7,05301
1502,28.7,6.2,05340
1503,-666666666.0,-222222222.0,05341
1504,-666666666.0,-222222222.0,05342
1505,16.7,13.3,05343
1506,-666666666.0,-222222222.0,05344
1507,35.7,20.5,05345
1508,31.0,5.6,05346
1509,27.1,1.6,05350
1510,-666666666.0,-222222222.0,05351
1511,17.0,5.4,05352
1512,39.2,11.3,05353
1513,20.9,7.3,05354
1514,29.4,3.2,05355
1515,51.0,-333333333.0,05356
1516,-666666666.0,-222222222.0,05358
1517,34.3,43.8,05359
1518,24.3,34.2,05360
1519,32.1,18.5,05361
1520,-666666666.0,-222222222.0,05362
1521,27.6,28.4,05363
1522,33.1,1.9,05401
1523,26.8,3.3,05403
1524,29.1,2.3,05404
1525,-666666666.0,-222222222.0,05405
1526,30.6,4.7,05408
1527,-666666666.0,-222222222.0,05439
1528,28.8,8.2,05440
1529,-666666666.0,-222222222.0,05441
1530,31.5,7.9,05442
1531,28.6,12.4,05443
1532,30.9,3.2,05444
1533,36.8,30.7,05445
1534,28.4,4.0,05446
1535,51.0,-333333333.0,05447
1536,26.1,14.5,05448
1537,29.8,7.2,05450
1538,32.0,3.7,05452
1539,28.7,3.2,05454
1540,17.5,7.8,05455
1541,26.6,4.8,05456
1542,9.0,-333333333.0,05457
1543,31.7,20.0,05458
1544,-666666666.0,-222222222.0,05459
1545,35.3,13.4,05461
1546,14.3,7.5,05462
1547,29.7,25.8,05463
1548,32.4,1.5,05464
1549,43.8,7.0,05465
1550,31.0,15.5,05468
1551,-666666666.0,-222222222.0,05471
1552,23.3,7.8,05472
1553,32.5,10.4,05473
1554,31.7,26.4,05474
1555,29.9,3.8,05476
1556,18.7,5.2,05477
1557,35.7,8.9,05478
1558,-666666666.0,-222222222.0,05481
1559,28.8,6.1,05482
1560,18.5,4.4,05483
1561,-666666666.0,-222222222.0,05485
1562,22.0,3.4,05486
1563,24.7,5.1,05487
1564,26.9,7.1,05488
1565,-666666666.0,-222222222.0,05489
1566,29.5,11.8,05491
1567,24.2,15.2,05492
1568,23.2,23.2,05494
1569,29.5,6.5,05495
1570,24.7,3.0,05602
1571,-666666666.0,-222222222.0,05640
1572,26.9,1.8,05641
1573,29.1,5.7,05647
1574,9.0,-333333333.0,05648
1575,-666666666.0,-222222222.0,05649
1576,28.8,27.7,05650
1577,9.0,-333333333.0,05651
1578,24.1,59.6,05652
1579,13.1,1.9,05653
1580,31.0,4.3,05654
1581,27.7,5.5,05655
1582,31.7,11.1,05656
1583,31.3,18.2,05658
1584,17.7,4.9,05660
1585,28.2,2.0,05661
1586,35.2,9.5,05663
1587,-666666666.0,-222222222.0,05664
1588,-666666666.0,-222222222.0,05666
1589,30.8,5.0,05667
1590,13.9,8.8,05669
1591,-666666666.0,-222222222.0,05670
1592,22.1,6.2,05672
1593,21.7,8.5,05673
1594,20.5,15.0,05674
1595,24.4,12.8,05675
1596,24.8,5.7,05676
1597,-666666666.0,-222222222.0,05677
1598,-666666666.0,-222222222.0,05678
1599,38.5,42.9,05679
1600,39.3,26.1,05680
1601,-666666666.0,-222222222.0,05681
1602,24.4,6.0,05682
1603,32.0,5.6,05701
1604,-666666666.0,-222222222.0,05730
1605,-666666666.0,-222222222.0,05731
1606,34.8,34.5,05732
1607,26.8,3.6,05733
1608,21.9,18.2,05734
1609,41.1,30.4,05735
1610,33.3,3.1,05736
1611,29.2,24.5,05737
1612,33.8,52.2,05738
1613,22.5,19.5,05739
1614,-666666666.0,-222222222.0,05742
1615,35.0,15.5,05743
1616,14.6,4.9,05744
1617,-666666666.0,-222222222.0,05746
1618,19.8,15.3,05747
1619,16.5,6.2,05748
1620,29.7,5.6,05751
1621,30.8,4.2,05753
1622,21.8,2.8,05757
1623,36.5,4.9,05758
1624,28.6,8.1,05759
1625,45.9,19.2,05760
1626,30.8,22.6,05761
1627,23.0,17.6,05762
1628,14.0,24.0,05763
1629,27.0,5.4,05764
1630,24.2,12.3,05765
1631,-666666666.0,-222222222.0,05766
1632,33.8,16.0,05767
1633,-666666666.0,-222222222.0,05768
1634,21.3,23.1,05769
1635,21.7,6.7,05770
1636,30.4,7.5,05772
1637,22.9,6.0,05773
1638,51.0,-333333333.0,05774
1639,13.6,28.0,05775
1640,-666666666.0,-222222222.0,05776
1641,34.2,9.1,05777
1642,32.5,46.7,05778
1643,29.9,15.5,05819
1644,-666666666.0,-222222222.0,05820
1645,22.3,14.7,05821
1646,30.9,22.8,05822
1647,28.3,15.6,05824
1648,-666666666.0,-222222222.0,05825
1649,22.6,4.9,05826
1650,19.1,21.8,05827
1651,22.8,0.8,05828
1652,29.5,6.3,05829
1653,32.2,12.9,05830
1654,30.6,17.1,05832
1655,-666666666.0,-222222222.0,05833
1656,-666666666.0,-222222222.0,05836
1657,22.9,1.0,05837
1658,27.5,23.9,05839
1659,-666666666.0,-222222222.0,05840
1660,20.3,3.0,05841
1661,19.4,31.4,05842
1662,30.3,5.7,05843
1663,19.5,13.2,05845
1664,31.0,6.0,05846
1665,23.0,2.2,05847
1666,-666666666.0,-222222222.0,05850
1667,31.6,3.9,05851
1668,26.3,2.7,05853
1669,28.8,4.6,05855
1670,34.3,4.3,05857
1671,-666666666.0,-222222222.0,05858
1672,22.1,6.8,05859
1673,24.3,8.9,05860
1674,34.5,49.7,05862
1675,27.5,14.8,05866
1676,16.4,43.3,05867
1677,-666666666.0,-222222222.0,05868
1678,40.8,19.2,05871
1679,13.4,1.4,05872
1680,17.7,1.4,05873
1681,41.3,12.5,05874
1682,-666666666.0,-222222222.0,05875
1683,-666666666.0,-222222222.0,05901
1684,-666666666.0,-222222222.0,05902
1685,9.0,-333333333.0,05903
1686,51.0,-333333333.0,05904
1687,51.0,-333333333.0,05905
1688,25.0,11.7,05906
1689,-666666666.0,-222222222.0,05907
1690,41.0,19.5,06001
1691,31.3,4.7,06002
1692,31.8,1.9,06010
1693,25.0,12.6,06013
1694,23.5,1.8,06016
1695,26.5,3.4,06018
1696,34.3,10.7,06019
1697,-666666666.0,-222222222.0,06020
1698,28.6,5.6,06021
1699,-666666666.0,-222222222.0,06022
1700,17.2,4.6,06023
1701,-666666666.0,-222222222.0,06024
1702,48.0,42.8,06026
1703,17.8,3.2,06027
1704,27.9,5.9,06029
1705,29.4,9.1,06031
1706,33.0,7.7,06032
1707,31.6,3.6,06033
1708,23.6,2.7,06035
1709,37.0,2.4,06037
1710,18.3,4.6,06039
1711,31.7,3.4,06040
1712,25.2,2.8,06042
1713,20.6,25.7,06043
1714,31.1,2.3,06051
1715,33.2,9.5,06052
1716,34.2,2.9,06053
1717,23.8,8.5,06057
1718,26.5,3.2,06058
1719,-666666666.0,-222222222.0,06059
1720,-666666666.0,-222222222.0,06060
1721,-666666666.0,-222222222.0,06061
1722,24.2,4.6,06062
1723,22.6,3.1,06063
1724,-666666666.0,-222222222.0,06065
1725,26.5,1.5,06066
1726,24.5,2.1,06067
1727,27.0,6.0,06068
1728,32.0,7.2,06069
1729,27.4,5.6,06070
1730,30.5,5.3,06071
1731,-666666666.0,-222222222.0,06072
1732,41.5,25.8,06073
1733,29.9,10.6,06074
1734,27.8,3.4,06076
1735,30.7,12.2,06078
1736,-666666666.0,-222222222.0,06079
1737,-666666666.0,-222222222.0,06080
1738,20.1,7.4,06081
1739,28.6,3.2,06082
1740,47.1,23.6,06084
1741,28.5,6.5,06085
1742,23.9,6.0,06088
1743,36.0,8.2,06089
1744,-666666666.0,-222222222.0,06090
1745,9.0,-333333333.0,06091
1746,-666666666.0,-222222222.0,06092
1747,43.9,56.1,06093
1748,27.7,3.3,06095
1749,33.7,15.5,06096
1750,29.2,13.0,06098
1751,27.8,5.0,06103
1752,34.4,4.0,06105
1753,35.0,2.5,06106
1754,26.9,2.0,06107
1755,31.4,3.5,06108
1756,29.4,4.2,06109
1757,29.9,6.0,06110
1758,24.0,3.7,06111
1759,38.6,3.8,06112
1760,36.8,5.1,06114
1761,32.7,4.4,06117
1762,32.0,4.3,06118
1763,24.5,2.5,06119
1764,37.9,2.9,06120
1765,32.1,2.2,06226
1766,24.1,7.5,06231
1767,33.3,26.3,06232
1768,26.5,7.5,06234
1769,23.0,3.6,06235
1770,28.0,6.6,06237
1771,34.4,35.7,06238
1772,30.7,3.1,06239
1773,23.2,16.8,06241
1774,33.3,57.6,06242
1775,-666666666.0,-222222222.0,06243
1776,16.7,41.8,06247
1777,33.3,17.0,06248
1778,27.5,18.2,06249
1779,39.8,19.8,06250
1780,22.5,4.6,06254
1781,30.2,3.3,06255
1782,17.7,10.0,06256
1783,-666666666.0,-222222222.0,06258
1784,32.6,7.1,06259
1785,26.7,2.7,06260
1786,-666666666.0,-222222222.0,06262
1787,25.0,19.3,06263
1788,-666666666.0,-222222222.0,06264
1789,-666666666.0,-222222222.0,06266
1790,51.0,-333333333.0,06268
1791,51.0,-333333333.0,06269
1792,32.5,14.7,06277
1793,28.8,8.3,06278
1794,35.7,10.3,06279
1795,39.5,4.2,06280
1796,17.9,2.9,06281
1797,22.6,41.5,06282
1798,31.5,2.4,06320
1799,25.1,7.6,06330
1800,27.6,23.1,06331
1801,24.7,26.9,06332
1802,35.9,6.0,06333
1803,32.5,14.8,06334
1804,23.8,10.3,06335
1805,-666666666.0,-222222222.0,06336
1806,-666666666.0,-222222222.0,06338
1807,35.3,3.1,06339
1808,29.1,2.0,06340
1809,-666666666.0,-222222222.0,06350
1810,34.0,9.2,06351
1811,-666666666.0,-222222222.0,06353
1812,37.2,20.5,06354
1813,24.2,3.2,06355
1814,35.3,3.7,06357
1815,25.5,12.1,06359
1816,33.0,2.3,06360
1817,51.0,-333333333.0,06365
1818,22.3,11.6,06370
1819,28.8,8.1,06371
1820,-666666666.0,-222222222.0,06373
1821,27.3,2.1,06374
1822,27.5,11.0,06375
1823,-666666666.0,-222222222.0,06376
1824,18.9,3.3,06377
1825,23.7,5.4,06378
1826,26.1,3.9,06379
1827,28.9,2.6,06380
1828,28.0,2.4,06382
1829,19.9,29.2,06384
1830,27.9,4.9,06385
1831,12.5,16.6,06387
1832,-666666666.0,-222222222.0,06389
1833,-666666666.0,-222222222.0,06390
1834,25.6,4.0,06401
1835,30.2,12.1,06403
1836,30.5,4.0,06405
1837,29.9,18.3,06409
1838,29.1,3.7,06410
1839,34.3,11.3,06412
1840,28.3,6.8,06413
1841,-666666666.0,-222222222.0,06414
1842,28.5,3.9,06415
1843,33.9,6.9,06416
1844,36.0,9.3,06417
1845,32.1,6.6,06418
1846,-666666666.0,-222222222.0,06419
1847,24.9,24.3,06420
1848,23.3,20.8,06422
1849,42.5,24.5,06423
1850,29.2,11.8,06424
1851,23.9,3.0,06426
1852,29.2,3.5,06437
1853,37.0,8.0,06438
1854,-666666666.0,-222222222.0,06439
1855,31.3,8.7,06441
1856,18.5,31.6,06442
1857,28.9,3.8,06443
1858,-666666666.0,-222222222.0,06444
1859,32.8,9.7,06447
1860,34.1,3.7,06450
1861,29.6,2.3,06451
1862,24.2,29.0,06455
1863,-666666666.0,-222222222.0,06456
1864,29.3,1.5,06457
1865,-666666666.0,-222222222.0,06459
1866,31.0,3.0,06460
1867,26.2,6.5,06461
1868,-666666666.0,-222222222.0,06467
1869,29.3,32.4,06468
1870,16.8,7.5,06469
1871,38.3,7.9,06470
1872,28.4,4.0,06471
1873,22.2,7.9,06472
1874,27.7,5.0,06473
1875,33.8,5.6,06475
1876,35.2,5.4,06477
1877,26.5,2.7,06478
1878,29.6,7.3,06479
1879,29.6,13.3,06480
1880,51.0,-333333333.0,06481
1881,32.3,28.2,06482
1882,28.9,4.8,06483
1883,32.5,5.2,06484
1884,29.5,15.3,06488
1885,28.2,3.3,06489
1886,26.3,3.9,06492
1887,38.1,21.2,06498
1888,36.4,5.7,06510
1889,32.5,2.0,06511
1890,31.1,3.1,06512
1891,36.0,2.9,06513
1892,31.8,3.2,06514
1893,29.5,5.0,06515
1894,32.3,3.6,06516
1895,29.7,4.4,06517
1896,29.8,6.4,06518
1897,35.4,3.3,06519
1898,-666666666.0,-222222222.0,06524
1899,50.0,27.7,06525
1900,34.4,3.5,06604
1901,35.9,4.0,06605
1902,35.9,3.7,06606
1903,41.9,6.1,06607
1904,34.7,4.8,06608
